timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695071498786,176,login,200,OK,Thread Group 1-2649,text,true,,327,288,1929,1929,http://34.159.148.128/api/Account/login,176,0,86
1695071498533,432,view available,200,OK,Thread Group 1-1594,text,true,,218,401,1929,1929,http://34.159.148.128/api/Appointment/availableSlots?resourceName=mangoco&serviceName=manga-collecting&date=2023-09-22T11:30:48,432,0,0
1695071498874,91,view books,200,OK,Thread Group 1-1559,text,true,,276,381,1929,1929,http://34.159.148.128/api/Appointment/bookedAppointements?resourceName=mangoco&serviceName=manga-collecting,91,0,0
1695071498401,565,get services,200,OK,Thread Group 1-2248,text,true,,244,323,1929,1929,http://34.159.148.128/api/Service/get?companyId=3,565,0,0
1695071497773,1194,login,200,OK,Thread Group 1-2311,text,true,,327,288,1930,1930,http://34.159.148.128/api/Account/login,1194,0,1102
1695071498392,575,view block times,200,OK,Thread Group 1-1619,text,true,,218,342,1931,1931,http://34.159.148.128/api/Appointment/blocktime?resourceName=mangoco,575,0,0
1695071498389,581,view available,200,OK,Thread Group 1-696,text,true,,218,401,1930,1930,http://34.159.148.128/api/Appointment/availableSlots?resourceName=mangoco&serviceName=manga-collecting&date=2023-09-22T11:30:48,581,0,0
1695071498377,596,get services,200,OK,Thread Group 1-2386,text,true,,244,323,1932,1932,http://34.159.148.128/api/Service/get?companyId=3,596,0,0
1695071498101,872,get services,200,OK,Thread Group 1-1702,text,true,,244,323,1932,1932,http://34.159.148.128/api/Service/get?companyId=3,872,0,0
1695071496799,2174,view block times,200,OK,Thread Group 1-764,text,true,,218,342,1932,1932,http://34.159.148.128/api/Appointment/blocktime?resourceName=mangoco,2174,0,0
1695071498879,97,get services,200,OK,Thread Group 1-2615,text,true,,244,323,1932,1932,http://34.159.148.128/api/Service/get?companyId=3,97,0,0
